0.445
5.967
1.447
391.521
0.017

5.788
2.089
13.621
57.305
13.932
82.004
2.948
3.239
14.3
0.01
7.945
1.074
104.463
0.706
0.034
59.819
0.366
0.942
11.119

2.316

8.089
3.749
0.977

0.152
0.666
25.199
0.763
17.186
0
0.034
13.882
0.186
1.471
0.379
4.726
0.56
16.975
1.742
4.334
18.176
25.496
0.082
31.185
3.849
19.794
10.394
9.248
0.422
0.592
0.296
0.555
40.533
0.609
0.017
136.878
0.158
17.689
63.337
5.562
0.627
0.057
1.436
58.704
0.486
228.972
5.689
12.56
10.112

0.133
0.191
0.567
1.265
0.099
1.576
5.637
4.523
188.647
0.088
0.435
33.256
1.311
54.644
61.886
67.131
86.65
0.721
1.176
1.669
2.038
0.088
3.607
3.234
1.401
0.136
15.38
3.208
0
0.185
67.22
16.039
242.816
3.472
0.201

4.977
1.314
0.192
16.331
0.12
9.984
0.888
8.094
104.829
0.086
14.103
114.722
1.71
0.022

0.221
0.014
59.944
2.974
13.711
0.043
0.136
0.061
12.415
46.472
2.954
0.669
1.641
27.257
0
0.633
2.779
1.971
5.329
71.387

12.431
10.837
1.803
0.377
21.343
7.747
0
205.822
3.218
0.739
12.411
1.444

9.64
4.168
22.129
0.035
1.901
2.086
171.257
0.272
0.013
0.483
34.251
110.28
0.07
0.641
0.016
1.683
0
0.236
3.054
3.351
19.585

0.106
1.801
5.948
49.241
58.086

6.108
0.514
351.865
0.254
0.114
0.242
0.047
